Time,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,surge,heave,pitch
5.67203,0.071981,0.000743,0.047793,-0.008479,0.010457,0.077965,0.065458,0.080978,0.023102,0.012088,0.053765,-0.007741,0.082199,0.08489,-0.003641,-0.037851489,0.079295959,0.5466914
5.68006,0.074176,0.002409,0.046204,-0.008018,0.009772,0.078582,0.067787,0.080713,0.025756,0.011566,0.052587,-0.006778,0.083429,0.086228,-0.003656,-0.036641306,0.078761872,0.9920896
5.68804,0.076241,0.004083,0.044596,-0.00755,0.009102,0.07903,0.069961,0.080268,0.028408,0.011045,0.05132,-0.00581,0.08451,0.087376,-0.003666,-0.035319927,0.078288314,1.4525595
5.69603,0.078165,0.005765,0.042954,-0.007069,0.008453,0.079337,0.072008,0.079633,0.031056,0.010518,0.049981,-0.004831,0.085426,0.088366,-0.003663,-0.03394519,0.077876121,1.9222975
5.70403,0.079928,0.007425,0.041283,-0.006597,0.007824,0.079522,0.073941,0.078807,0.033668,0.009981,0.048595,-0.003872,0.086162,0.089219,-0.00366,-0.032535229,0.077522108,2.4007341
5.71203,0.081555,0.009082,0.03961,-0.006129,0.007222,0.079585,0.075762,0.077818,0.036271,0.009448,0.047167,-0.002921,0.086741,0.089938,-0.003647,-0.031065449,0.077233534,2.8888064
5.72004,0.083068,0.010782,0.03796,-0.005637,0.006653,0.079512,0.077448,0.0767,0.038903,0.008928,0.045697,-0.001939,0.087184,0.090507,-0.003602,-0.029510545,0.07702398,3.386044
5.72803,0.08445,0.012513,0.036333,-0.00512,0.006112,0.079292,0.078982,0.075456,0.041542,0.008423,0.044188,-0.000928,0.087483,0.090914,-0.003527,-0.027892578,0.076899256,3.8848313
5.73607,0.085679,0.014254,0.034704,-0.004595,0.005592,0.078938,0.080401,0.074065,0.044175,0.007928,0.042637,0.000089,0.087612,0.091182,-0.003435,-0.026209006,0.076854854,4.3930498
5.74404,0.086734,0.015974,0.033107,-0.004071,0.005114,0.078489,0.081708,0.072562,0.046754,0.007455,0.041097,0.001095,0.087571,0.09134,-0.003322,-0.024487173,0.076887898,4.9052028
5.75201,0.087657,0.017736,0.03155,-0.003512,0.004695,0.077953,0.082916,0.07097,0.049342,0.007004,0.039575,0.002139,0.087394,0.091394,-0.003158,-0.022717579,0.076994719,5.4219826
5.76006,0.088466,0.01957,0.03002,-0.002912,0.004324,0.077288,0.083991,0.069286,0.051979,0.00657,0.038036,0.003239,0.087083,0.091305,-0.002944,-0.02089411,0.077174672,5.9420609
5.76804,0.089121,0.021406,0.02853,-0.002315,0.003967,0.076485,0.084889,0.067527,0.054576,0.006155,0.036477,0.004338,0.086622,0.091052,-0.002722,-0.019009387,0.077429896,6.4674907
5.77607,0.089609,0.023237,0.027042,-0.001733,0.003615,0.07555,0.085649,0.065659,0.057132,0.005752,0.034885,0.005424,0.085982,0.090655,-0.002503,-0.01708617,0.077760545,6.9943671
5.78407,0.089932,0.025056,0.025565,-0.001154,0.003297,0.074527,0.086281,0.063703,0.059625,0.005358,0.033314,0.006502,0.08517,0.090145,-0.002271,-0.015129622,0.078170512,7.52195
5.79207,0.090127,0.026909,0.02411,-0.000547,0.003029,0.073418,0.086778,0.061685,0.062092,0.004975,0.031773,0.007612,0.084213,0.089517,-0.001995,-0.013137723,0.078664844,8.050712
5.80001,0.090202,0.028787,0.022695,0.000073,0.002777,0.072194,0.0871,0.059636,0.064514,0.004602,0.030235,0.008743,0.083129,0.088739,-0.001702,-0.01110763,0.07924428,8.580605
5.80806,0.090131,0.030678,0.021273,0.000671,0.002491,0.070808,0.087237,0.057496,0.066887,0.004223,0.028636,0.009868,0.081873,0.087778,-0.001436,-0.009026966,0.079906266,9.112967
5.81605,0.089898,0.032532,0.019862,0.001241,0.002199,0.069326,0.087222,0.055303,0.069138,0.003843,0.027043,0.010958,0.080459,0.08669,-0.001191,-0.00693189,0.080634765,9.637694
5.82402,0.089516,0.034393,0.018459,0.001838,0.001943,0.067785,0.087088,0.053059,0.071287,0.003462,0.025493,0.012068,0.078902,0.085509,-0.000919,-0.004821886,0.081429202,10.157358
5.83202,0.08901,0.036296,0.017079,0.002477,0.001723,0.066174,0.086826,0.050787,0.073356,0.003084,0.023981,0.013221,0.077225,0.084225,-0.000615,-0.002688652,0.08229753,10.676609
5.84001,0.088387,0.038226,0.015736,0.003119,0.001498,0.064466,0.086403,0.048514,0.075326,0.002709,0.022469,0.014392,0.075452,0.08281,-0.000317,-0.000567,0.083229896,11.186041
5.84807,0.087612,0.040166,0.014402,0.003748,0.001247,0.06263,0.085804,0.046202,0.077169,0.002326,0.020922,0.015566,0.07355,0.081241,-0.000046,0.001582035,0.084242788,11.690078
5.85601,0.086684,0.04206,0.013085,0.004368,0.001007,0.060747,0.085075,0.043884,0.078819,0.001943,0.01941,0.016722,0.071549,0.079588,0.000218,0.003767225,0.085341309,12.191426
5.86403,0.085594,0.043983,0.011754,0.005027,0.000805,0.058803,0.084232,0.04151,0.080337,0.001549,0.017931,0.017918,0.069413,0.077844,0.000516,0.005923074,0.086492313,12.679489
5.87205,0.08438,0.045918,0.010447,0.005706,0.000622,0.056808,0.083272,0.039144,0.081712,0.001156,0.01648,0.019141,0.067202,0.076016,0.00083,0.008100326,0.087728545,13.167894
5.88006,0.083044,0.04785,0.009173,0.006375,0.000422,0.054721,0.082165,0.036798,0.082932,0.000765,0.015014,0.020371,0.064926,0.074071,0.001128,0.010242684,0.089017018,13.640943
5.88801,0.081582,0.04975,0.007919,0.007032,0.000213,0.052565,0.080921,0.034466,0.083976,0.000372,0.013547,0.021597,0.062587,0.072024,0.001414,0.012391097,0.090372393,14.102523
5.89606,0.079949,0.051644,0.00664,0.007708,0.00002,0.050334,0.079549,0.032081,0.084848,-0.000038,0.01209,0.022846,0.060122,0.069873,0.001721,0.014525432,0.091778671,14.548041
5.90406,0.078181,0.053495,0.005368,0.008391,-0.000154,0.048082,0.078092,0.029697,0.08553,-0.00045,0.010678,0.024098,0.057586,0.067672,0.002044,0.016642395,0.093245745,14.980265
5.91207,0.076293,0.055314,0.004119,0.00907,-0.000337,0.045766,0.076514,0.027329,0.086028,-0.000864,0.00927,0.025359,0.054995,0.065382,0.002364,0.018725425,0.094780258,15.399128
5.92004,0.074314,0.057097,0.002908,0.009743,-0.000538,0.043384,0.07482,0.025005,0.086342,-0.001277,0.007863,0.026626,0.05238,0.063005,0.002673,0.020770709,0.096373639,15.802929
5.92807,0.072213,0.058861,0.001701,0.010439,-0.000734,0.040932,0.073007,0.022679,0.086469,-0.001701,0.006468,0.027926,0.0497,0.060534,0.002998,0.022786573,0.09801726,16.192194
5.93604,0.07,0.060555,0.000502,0.011147,-0.000905,0.038475,0.071131,0.020362,0.086381,-0.002132,0.005128,0.029231,0.046976,0.058036,0.003341,0.02479975,0.099731409,16.570261
5.94407,0.067645,0.062175,-0.000701,0.011841,-0.001082,0.035962,0.06916,0.018027,0.086062,-0.002573,0.003802,0.030526,0.044172,0.055468,0.00367,0.026760154,0.10148396,16.928375
5.95206,0.065209,0.063719,-0.001866,0.012523,-0.001274,0.033406,0.067102,0.015734,0.085543,-0.003011,0.002482,0.031812,0.041358,0.052847,0.003978,0.028680026,0.10329456,17.271606
5.96002,0.062717,0.065219,-0.002996,0.013226,-0.001464,0.030803,0.064957,0.013491,0.084859,-0.003454,0.001178,0.033129,0.038551,0.050169,0.004291,0.030538958,0.10514219,17.596109
5.96804,0.06013,0.066668,-0.004127,0.013961,-0.001636,0.028156,0.062725,0.011249,0.084,-0.00391,-0.000099,0.034484,0.035705,0.047434,0.004622,0.032359892,0.10704327,17.904228
5.97607,0.05742,0.068001,-0.005274,0.014689,-0.001812,0.025477,0.060419,0.008989,0.082929,-0.004382,-0.00136,0.035821,0.0328,0.044662,0.004938,0.034128358,0.10897393,18.192249
5.98404,0.054618,0.069175,-0.006416,0.015376,-0.002023,0.022761,0.058046,0.006738,0.081649,-0.004858,-0.002627,0.037103,0.029869,0.041856,0.005206,0.035866361,0.11096762,18.463699
5.99204,0.051751,0.070231,-0.007543,0.016061,-0.002257,0.01999,0.055591,0.004512,0.080203,-0.005336,-0.003905,0.038386,0.026933,0.038996,0.005452,0.037523141,0.11298442,18.711302
6.00006,0.048836,0.071186,-0.008668,0.016789,-0.002483,0.017175,0.053054,0.002312,0.078617,-0.005824,-0.005172,0.039712,0.024002,0.03609,0.005716,0.039108192,0.11504408,18.936924
6.00807,0.045857,0.071977,-0.009807,0.017532,-0.002705,0.014345,0.050459,0.000117,0.076872,-0.006327,-0.006422,0.041034,0.02106,0.033166,0.005982,0.04063179,0.11714831,19.141695
6.016,0.0428,0.072541,-0.010957,0.018232,-0.002958,0.011503,0.04782,-0.002077,0.074941,-0.00684,-0.007671,0.042287,0.0181,0.030234,0.006203,0.042075057,0.11925814,19.322278
6.02404,0.039622,0.072875,-0.012132,0.018893,-0.003269,0.008575,0.045073,-0.004304,0.072799,-0.007372,-0.008968,0.043484,0.015079,0.027222,0.006368,0.043481529,0.12143419,19.483929
6.03206,0.036411,0.073022,-0.013306,0.019557,-0.003601,0.005614,0.042263,-0.006512,0.070536,-0.007911,-0.010272,0.044663,0.012075,0.024181,0.006519,0.04479442,0.1236108,19.62114
6.04007,0.03318,0.073003,-0.014481,0.020261,-0.003917,0.002651,0.039398,-0.008693,0.068179,-0.008465,-0.011551,0.045849,0.0091,0.021129,0.006691,0.046017768,0.1258171,19.736533
6.04804,0.029913,0.072772,-0.015666,0.02096,-0.004237,-0.000304,0.036492,-0.010864,0.065704,-0.009031,-0.012812,0.046982,0.006136,0.01808,0.006855,0.047152861,0.12805871,19.82851
6.05606,0.026549,0.072293,-0.016872,0.021613,-0.004605,-0.003303,0.033507,-0.013058,0.06306,-0.009615,-0.014101,0.048029,0.003133,0.014987,0.006966,0.048213421,0.13031741,19.894856
6.06402,0.02316,0.071581,-0.018083,0.022218,-0.005019,-0.006305,0.030486,-0.015238,0.060304,-0.010211,-0.01541,0.048977,0.00015,0.011892,0.007024,0.049204145,0.1325881,19.933459
6.07207,0.019702,0.070647,-0.01932,0.022831,-0.005443,-0.009355,0.027364,-0.017434,0.057424,-0.010825,-0.016738,0.049882,-0.002857,0.008733,0.007078,0.050108867,0.1348764,19.944865
6.08,0.016287,0.069533,-0.020535,0.023462,-0.005838,-0.01234,0.024243,-0.019565,0.05452,-0.011436,-0.018016,0.05074,-0.005792,0.005622,0.007151,0.050893057,0.13715289,19.930565
6.08805,0.012803,0.068177,-0.021774,0.024097,-0.006239,-0.015351,0.021045,-0.021706,0.051484,-0.012067,-0.019307,0.051541,-0.008752,0.002469,0.00722,0.051574697,0.13946368,19.889201
6.09605,0.009298,0.066576,-0.023024,0.024668,-0.006681,-0.01835,0.017827,-0.023839,0.048356,-0.012706,-0.020619,0.052213,-0.011704,-0.00068,0.007233,0.052173164,0.1417851,19.819266
6.10407,0.005727,0.064725,-0.024296,0.025188,-0.007168,-0.021373,0.014541,-0.025989,0.045101,-0.013358,-0.021974,0.052763,-0.014689,-0.003871,0.007197,0.052700424,0.14410834,19.720981
6.11203,0.002182,0.062698,-0.02556,0.025698,-0.007645,-0.02435,0.011245,-0.0281,0.041807,-0.014004,-0.023318,0.053215,-0.017631,-0.007043,0.007163,0.053130126,0.14643974,19.594113
6.12004,-0.00137,0.060501,-0.026828,0.026218,-0.008105,-0.027307,0.007904,-0.030197,0.038455,-0.014656,-0.02466,0.053588,-0.020565,-0.010235,0.007144,0.05343057,0.14876932,19.441091
6.12806,-0.004928,0.058133,-0.028097,0.026718,-0.008576,-0.030241,0.004548,-0.032285,0.035044,-0.015311,-0.026021,0.053842,-0.023489,-0.013429,0.007113,0.053618307,0.15111246,19.258837
6.13607,-0.008513,0.055562,-0.029374,0.027155,-0.009085,-0.033166,0.001177,-0.03438,0.031539,-0.015973,-0.027427,0.053921,-0.026425,-0.016637,0.007035,0.053724734,0.15343798,19.049076
6.14401,-0.012099,0.052813,-0.030653,0.027514,-0.009625,-0.036049,-0.002195,-0.036465,0.027972,-0.016635,-0.028853,0.053808,-0.029352,-0.01984,0.006907,0.05376595,0.15578934,18.809305
6.15205,-0.015721,0.04987,-0.031951,0.027846,-0.01018,-0.038934,-0.005632,-0.038566,0.024311,-0.017309,-0.030314,0.053527,-0.032302,-0.023097,0.006765,0.053710964,0.15811693,18.546093
6.16006,-0.0193,0.046812,-0.033238,0.028166,-0.010726,-0.041777,-0.009064,-0.040637,0.020645,-0.017979,-0.031783,0.053092,-0.03521,-0.026354,0.006632,0.053533354,0.16044125,18.259249
6.16801,-0.022835,0.04364,-0.034511,0.028449,-0.011275,-0.044558,-0.012462,-0.042681,0.016968,-0.018642,-0.033253,0.052469,-0.038075,-0.029589,0.006488,0.05324813,0.16276206,17.949092
6.17601,-0.026405,0.040284,-0.035805,0.028655,-0.01186,-0.047314,-0.01587,-0.044739,0.013191,-0.019315,-0.034756,0.051599,-0.040959,-0.032843,0.006297,0.052893924,0.1650757,17.613951
6.18402,-0.029995,0.036766,-0.037121,0.028773,-0.012488,-0.050047,-0.019291,-0.046812,0.009331,-0.019997,-0.036295,0.050468,-0.043856,-0.036119,0.006053,0.052485838,0.16737549,17.25521
6.19202,-0.033558,0.033154,-0.03844,0.028835,-0.013136,-0.052749,-0.022725,-0.048872,0.005448,-0.020677,-0.037857,0.049107,-0.046729,-0.039417,0.005783,0.051991722,0.16965749,16.874483
6.20004,-0.037079,0.02947,-0.039756,0.028864,-0.013784,-0.055408,-0.026167,-0.05091,0.001553,-0.021356,-0.039423,0.047534,-0.04956,-0.042731,0.005514,0.051374348,0.17195353,16.47101
6.20801,-0.040544,0.025735,-0.041065,0.02884,-0.014429,-0.057978,-0.029546,-0.052915,-0.002335,-0.022027,-0.04097,0.045747,-0.052338,-0.045994,0.005237,0.050682476,0.1741972,16.054929
6.21601,-0.044029,0.021882,-0.042394,0.02872,-0.015107,-0.060496,-0.032908,-0.054935,-0.006297,-0.022702,-0.04253,0.043703,-0.05513,-0.049252,0.004913,0.049940079,0.17644836,15.614783
6.22407,-0.047536,0.017905,-0.043738,0.028491,-0.015831,-0.062993,-0.036301,-0.056967,-0.010338,-0.023376,-0.044122,0.041399,-0.057931,-0.052543,0.004532,0.049143379,0.17869977,15.152686
6.23203,-0.050957,0.013926,-0.045059,0.028178,-0.016568,-0.06542,-0.039663,-0.058945,-0.014334,-0.024032,-0.045708,0.038921,-0.060649,-0.055805,0.00413,0.048279641,0.18090968,14.681422
6.24006,-0.054341,0.009905,-0.04637,0.027794,-0.017298,-0.067788,-0.043014,-0.060893,-0.018329,-0.024669,-0.047279,0.036261,-0.063322,-0.059056,0.003729,0.047324882,0.18309562,14.196363
6.24803,-0.057673,0.005881,-0.047661,0.027316,-0.01801,-0.070042,-0.046282,-0.062802,-0.022296,-0.02528,-0.0488,0.033448,-0.065941,-0.062222,0.003327,0.04629963,0.18525088,13.695691
6.25602,-0.060995,0.001791,-0.048944,0.026702,-0.018734,-0.072223,-0.049506,-0.064693,-0.026295,-0.025871,-0.050301,0.030441,-0.068542,-0.065344,0.002894,0.04524424,0.18737639,13.182574
6.26407,-0.064305,-0.002373,-0.050213,0.025926,-0.019489,-0.074367,-0.05274,-0.066561,-0.030325,-0.026433,-0.051811,0.027227,-0.071118,-0.068468,0.002416,0.044151568,0.18948075,12.652579
6.27206,-0.067524,-0.0065,-0.051431,0.02501,-0.020244,-0.076435,-0.055933,-0.068359,-0.034284,-0.02695,-0.053291,0.023896,-0.073608,-0.071539,0.001919,0.043007998,0.1915371,12.119696
6.28002,-0.070667,-0.010589,-0.052606,0.023972,-0.020964,-0.0784,-0.059048,-0.070092,-0.038181,-0.027423,-0.054708,0.020464,-0.076024,-0.074519,0.001436,0.04178317,0.19355485,11.578029
6.28807,-0.073792,-0.014708,-0.053759,0.022783,-0.021653,-0.080266,-0.062105,-0.071796,-0.042086,-0.027859,-0.056061,0.01688,-0.078418,-0.077424,0.000957,0.040490899,0.19555063,11.020758
6.296,-0.076828,-0.018771,-0.054858,0.021444,-0.022332,-0.082018,-0.065055,-0.073431,-0.045912,-0.028244,-0.057349,0.01322,-0.080731,-0.080208,0.000452,0.039194994,0.19748424,10.463689
6.30401,-0.079822,-0.02286,-0.055913,0.019928,-0.023034,-0.083728,-0.067995,-0.075012,-0.049733,-0.028578,-0.058628,0.009417,-0.082991,-0.082958,-0.000098,0.037877488,0.1993873,9.898245
6.31202,-0.082735,-0.026911,-0.056903,0.018273,-0.023718,-0.085361,-0.070889,-0.076513,-0.053492,-0.028849,-0.059855,0.005537,-0.085164,-0.085639,-0.000663,0.036521561,0.20123113,9.331932
6.32,-0.085543,-0.03087,-0.057818,0.016531,-0.024333,-0.086851,-0.07366,-0.077922,-0.057149,-0.02905,-0.060964,0.001646,-0.087235,-0.088167,-0.001202,0.03510887,0.20303861,8.767029
6.328,-0.088251,-0.034753,-0.058651,0.014704,-0.024875,-0.088181,-0.07629,-0.079236,-0.060718,-0.029167,-0.061948,-0.002256,-0.089205,-0.090526,-0.001714,0.033672409,0.20478705,8.205977
6.33606,-0.090849,-0.038578,-0.05938,0.012772,-0.025368,-0.089389,-0.078822,-0.080437,-0.064205,-0.029182,-0.062834,-0.006187,-0.091053,-0.092756,-0.002224,0.03220672,0.20649234,7.6343247
6.34405,-0.093261,-0.042264,-0.05996,0.010774,-0.025796,-0.090455,-0.081217,-0.08147,-0.067533,-0.029063,-0.063603,-0.010061,-0.092715,-0.094825,-0.002718,0.030737719,0.20812882,7.0624704
6.35201,-0.09546,-0.045772,-0.060371,0.008758,-0.026106,-0.091319,-0.083424,-0.082312,-0.070669,-0.028791,-0.064198,-0.013823,-0.094168,-0.096673,-0.003153,0.02923889,0.20969464,6.4919018
6.36002,-0.097439,-0.049095,-0.060593,0.006744,-0.02624,-0.09193,-0.085406,-0.082953,-0.073608,-0.028342,-0.064556,-0.017462,-0.095405,-0.098254,-0.003483,0.027709301,0.21119639,5.9283481
6.36804,-0.09916,-0.052195,-0.060598,0.004757,-0.026184,-0.092265,-0.087133,-0.08336,-0.076314,-0.027698,-0.064662,-0.020932,-0.096391,-0.099544,-0.003703,0.026154524,0.21264477,5.3666071
6.37607,-0.100601,-0.055071,-0.060364,0.002783,-0.025968,-0.09236,-0.088626,-0.083509,-0.078778,-0.026846,-0.064546,-0.024232,-0.097103,-0.100567,-0.003846,0.024606517,0.21402139,4.8144209
6.38404,-0.101751,-0.057707,-0.05989,0.000835,-0.025603,-0.09222,-0.089869,-0.083399,-0.080981,-0.025797,-0.064218,-0.027339,-0.097534,-0.101321,-0.003926,0.023058301,0.21531118,4.2739473
6.39202,-0.102628,-0.060109,-0.059181,-0.001076,-0.025061,-0.091802,-0.090834,-0.083036,-0.082936,-0.024554,-0.063638,-0.030255,-0.097699,-0.101765,-0.003925,0.021474976,0.21653715,3.7358305
6.40003,-0.10323,-0.062258,-0.058233,-0.00292,-0.024306,-0.091083,-0.091513,-0.082418,-0.084634,-0.023123,-0.062773,-0.032953,-0.097595,-0.101882,-0.003823,0.019880186,0.21767265,3.2075258
6.40805,-0.103542,-0.064144,-0.05704,-0.004688,-0.023356,-0.090089,-0.091929,-0.081537,-0.086059,-0.02151,-0.061643,-0.035422,-0.097212,-0.101702,-0.003631,0.018269158,0.2187404,2.6849699
6.41601,-0.103571,-0.065772,-0.055613,-0.006381,-0.022264,-0.088864,-0.092089,-0.0804,-0.087213,-0.019736,-0.060305,-0.037662,-0.096553,-0.101244,-0.003386,0.016657093,0.2197191,2.1813606
6.42403,-0.103329,-0.067178,-0.053921,-0.008023,-0.021013,-0.087371,-0.091979,-0.078988,-0.088123,-0.017766,-0.058726,-0.039719,-0.09561,-0.100489,-0.003086,0.015040919,0.22060529,1.6875782
6.432,-0.10281,-0.068312,-0.051991,-0.009543,-0.019582,-0.085592,-0.091579,-0.077318,-0.088756,-0.015629,-0.056887,-0.041523,-0.094393,-0.099416,-0.002696,0.0134046,0.22140706,1.2001075
6.44007,-0.101977,-0.069157,-0.049773,-0.010922,-0.017918,-0.083474,-0.090861,-0.075347,-0.089094,-0.013284,-0.05473,-0.043063,-0.092859,-0.097988,-0.002175,0.011786113,0.2221212,0.7346911
6.44801,-0.100843,-0.069686,-0.047323,-0.012125,-0.016087,-0.081098,-0.089868,-0.07312,-0.089119,-0.010808,-0.052335,-0.044299,-0.091041,-0.096262,-0.001553,0.010138435,0.22279979,0.2745697
6.45603,-0.099417,-0.069974,-0.044609,-0.013233,-0.014105,-0.078447,-0.088624,-0.070614,-0.088886,-0.008172,-0.049698,-0.045323,-0.088926,-0.094245,-0.000877,0.008510021,0.22344479,-0.1752653
6.46405,-0.097759,-0.070066,-0.041687,-0.014261,-0.012027,-0.075566,-0.08717,-0.067889,-0.088449,-0.005439,-0.046872,-0.046167,-0.086574,-0.09197,-0.000189,0.006911011,0.22401875,-0.6178242
6.472,-0.09589,-0.069953,-0.038606,-0.015183,-0.009869,-0.072484,-0.085541,-0.06499,-0.08781,-0.00268,-0.043883,-0.046812,-0.084024,-0.089467,0.000506,0.005328125,0.22452792,-1.04998817
6.48,-0.093772,-0.069619,-0.035346,-0.015998,-0.007605,-0.069168,-0.083741,-0.061888,-0.086946,0.000099,-0.040694,-0.047252,-0.081239,-0.086716,0.00121,0.003744762,0.2249907,-1.47537103
6.48806,-0.091421,-0.069094,-0.031912,-0.016719,-0.005271,-0.065636,-0.081807,-0.058591,-0.085881,0.002866,-0.037329,-0.047509,-0.078231,-0.083736,0.001894,0.002178894,0.22539768,-1.88480489
6.49605,-0.088924,-0.068448,-0.028382,-0.017379,-0.002957,-0.061981,-0.079808,-0.055184,-0.084693,0.005545,-0.033894,-0.047643,-0.075086,-0.080608,0.0025,0.00059,0.22573667,-2.28772183
6.504,-0.086297,-0.067699,-0.024772,-0.017994,-0.000683,-0.058209,-0.077759,-0.051683,-0.083391,0.008121,-0.030398,-0.047674,-0.07182,-0.077339,0.003017,-0.000959,0.22598546,-2.67229171
6.51207,-0.083463,-0.066801,-0.021008,-0.018537,0.001609,-0.054236,-0.075633,-0.04801,-0.081916,0.010637,-0.02676,-0.047569,-0.06835,-0.073862,0.003483,-0.002493359,0.22615091,-3.0430495
6.52001,-0.080502,-0.065771,-0.017214,-0.018962,0.003845,-0.050182,-0.073511,-0.044279,-0.080305,0.013002,-0.023091,-0.047309,-0.064781,-0.070289,0.00391,-0.004021766,0.22624495,-3.3992857
6.528,-0.077376,-0.064615,-0.013313,-0.019298,0.006059,-0.045967,-0.071339,-0.040421,-0.078543,0.015263,-0.019323,-0.046919,-0.061053,-0.066548,0.004298,-0.005549857,0.22626926,-3.7386468
6.53603,-0.074131,-0.063383,-0.009347,-0.019587,0.008192,-0.041633,-0.069145,-0.036478,-0.076678,0.01739,-0.015508,-0.04645,-0.057211,-0.062675,0.004614,-0.007078476,0.2262191,-4.0634517
6.54405,-0.070802,-0.062103,-0.005365,-0.019848,0.0102,-0.037234,-0.066969,-0.0325,-0.074739,0.019346,-0.011707,-0.045923,-0.053299,-0.05872,0.004839,-0.008559693,0.22609581,-4.3703164
6.55202,-0.067413,-0.060774,-0.001402,-0.020062,0.012075,-0.032824,-0.06484,-0.02852,-0.072733,0.021111,-0.007951,-0.045332,-0.049348,-0.054743,0.004996,-0.009987618,0.22592344,-4.6638208
6.56001,-0.063916,-0.059366,0.002589,-0.020206,0.013857,-0.028334,-0.06271,-0.024478,-0.070629,0.022695,-0.004178,-0.044652,-0.045304,-0.050686,0.005112,-0.01138976,0.22573791,-4.9441176
6.56806,-0.06031,-0.057892,0.006594,-0.020297,0.015539,-0.023746,-0.060548,-0.020386,-0.068436,0.024087,-0.000384,-0.0439,-0.04117,-0.046526,0.005184,-0.012785789,0.22554484,-5.2132197
6.57606,-0.056693,-0.056414,0.010523,-0.020369,0.017065,-0.019172,-0.058375,-0.016342,-0.06623,0.025256,0.003334,-0.043127,-0.03705,-0.042358,0.005184,-0.014149275,0.22530953,-5.4688449
6.58401,-0.053074,-0.054942,0.014373,-0.020438,0.01842,-0.014641,-0.056203,-0.012344,-0.06403,0.026213,0.006954,-0.042346,-0.032951,-0.038219,0.0051,-0.015444283,0.22500541,-5.7081628
6.59204,-0.049368,-0.053438,0.018201,-0.020489,0.019635,-0.010079,-0.053994,-0.008315,-0.06178,0.026983,0.010537,-0.04153,-0.028787,-0.03404,0.004953,-0.016708275,0.22463668,-5.929749
